name,year,genres,rating 
Galactic Patrol,(1998 Video Game),"Action, Adventure, Sci-Fi",
Giants Uprising,(Video Game),Action,
Dragon Ball Z: Buu's Fury,(2004 Video Game),Action,7.2
Kyn,(2015 Video Game),Action,
Total Annihilation: Kingdoms - The Iron Plague,(2000 Video Game),"Action, Fantasy",6.2
Toraburu uichizu Neo!,(2011 Video Game),"Action, Fantasy, Mystery",
2076: Midway Multiverse,(2021 Video Game),"Action, Adventure, Sci-Fi",
Wasted,(2016 Video Game),Action,
Project Boost,(2020 Video Game),Action,
Bureiburî deforuto: Fearîzu efekuto,(2017 Video Game),Action,
Pink Panther,(1988 Video Game),Action,7.5
VVVtunia: Neptunia Virtual Stars,(2020 Video Game),"Animation, Action, Comedy",
Dragonfire,(1982 Video Game),"Fantasy, Action",
System Flaw,(2009 Video Game),Action,
Duke Nukem Advance,(2002 Video Game),"Action, Sci-Fi, Adventure",7.2
Medieval Moves: Deadmund's Quest,(2011 Video Game),Action,8.6
Dragon Unit,(1989 Video Game),"Action, Adventure, Fantasy",5.3
Jimmy's Fantastic Journey,(1994 Video Game),Action,
Cosmo Gang: The Video,(1992 Video Game),"Action, Sci-Fi",6.3
Tequila Zombies 3,(2017 Video Game),"Action, Fantasy",
Paperboy 2,(1991 Video Game),"Action, Adventure, Sport",5.4
Nail'd,(2010 Video Game),Action,6.0
Turok: Battle of the Bionosaurs,(1997 Video Game),Action,
Pinochestein 3d,(2003 Video Game),"Action, Adventure, Comedy",
Bonkheads,(1996 Video Game),Action,
Lone Soldier,(1996 Video Game),Action,
CrimeCraft: Bleedout,(2010 Video Game),Action,
Luxor Evolved,(2012 Video Game),"Action, Adventure, Sci-Fi",
G String,(2020 Video Game),"Action, Adventure, Sci-Fi",
Stellar 7: Draxon's Revenge,(1993 Video Game),"Action, Sci-Fi",
Liberation: Captive 2,(1993 Video Game),"Action, Sci-Fi",
Street Fighter Anniversary Collection,(2004 Video Game),Action,8.3
Gangs of India,(2022 Video Game),"Action, Adventure",
GunZ: The Duel,(2006 Video Game),Action,6.9
Super Mario Bros. 5,(2020 Video Game),Action,
Saikikku Fosu,(1995 Video Game),"Action, Fantasy, Sci-Fi",6.4
Cultic,(2022 Video Game),"Action, Adventure, Fantasy",7.1
Esutoporisu,(2010 Video Game),"Action, Adventure, Fantasy",6.1
Rajikaru dorimazu: Nusumenaihoseki,(1996 Video Game),"Action, Adventure, Fantasy",7.4
PowerSlave Exhumed,(2022 Video Game),"Action, Adventure, Fantasy",6.5
Sky Skipper,(1981 Video Game),"Action, Family",4.3
Pulseman,(1994 Video Game),"Action, Sci-Fi",7.1
Drakensang Online,(2011 Video Game),"Action, Adventure, Fantasy",5.6
Ottoman Empire: Spectacular Millennium,(2019 Video Game),"Action, Adventure, Fantasy",
Whoopee!!,(1992 Video Game),Action,4.8
Boot Hill,(1977 Video Game),"Action, Western",5.5
FX Unit Yuki - The Henshin Engine,(2018 Video Game),Action,
The Firemen 2: Pete & Danny,(1999 Video Game),"Action, Adventure",
Hand of Fate 2,(2017 Video Game),"Action, Adventure, Fantasy",6.0
Garbage Run,(2018 Video Game),Action,
Half-Life 2 HUN,(2023 Video Game),Action,
Operation Thunderbolt,(1988 Video Game),"Action, Adventure",6.5
Meitantei Konan: Misuterî taun,(2015 Video Game),"Action, Adventure",
Aladdin's Magic Carpet Ride,(1998 Video Game),"Action, Adventure, Family",
Nova 2001,(1983 Video Game),"Action, Sci-Fi",
Supêsu Inbêdâ 90,(1990 Video Game),"Action, Sci-Fi",5.9
Blaster Master 2,(1993 Video Game),"Action, Adventure, Sci-Fi",6.2
Forgive Me Father,(2021 Video Game),"Action, Adventure, Fantasy",
Zoo Keeper,(2004 Video Game),Action,5.8
4x4 EVO 2,(2001 Video Game),Action,5.2
Breakout,(2000 Video Game),"Action, Adventure, Comedy",6.4
Deer Avenger,(1998 Video Game),"Action, Comedy",7.3
Grim Tranquility,(2022 Video Game),"Action, Sci-Fi",
Real bout garou densetsu,(1995 Video Game),"Action, Adventure",7.8
Thunderhawk,(1992 Video Game),"Action, Sci-Fi, War",
Franken,(2022 Video Game),"Action, Adventure, Comedy",
Bomb Rush Cyberfunk,(2023 Video Game),"Action, Adventure, Sci-Fi",
Starwinder: The Ultimate Space Race,(1996 Video Game),"Action, Game-Show, Sci-Fi",
GreedFall 2: The Dying World,(Video Game),"Action, Fantasy",
Ray: Part 2,(I) (2004 Video Game),"Action, Drama",
Space Shuttle Project,(1991 Video Game),Action,
Duke Nukem Forever 2013,(2013 Video Game),"Action, Adventure, Comedy",
Tales of the Heroes: Twin Brave,(2012 Video Game),Action,
Darklight Conflict,(1997 Video Game),"Action, Sci-Fi",
Rescue Raider,(1987 Video Game),Action,
Superman,(I) (1987 Video Game),"Action, Adventure, Sci-Fi",6.2
Castrol Honda Superbike 2000,(1999 Video Game),"Action, Sport",
Shock Wave: Operation JumpGate,(1994 Video Game),"Action, Sci-Fi",
Up Periscope,(1986 Video Game),"Action, History",
Corruption 2029,(2020 Video Game),Action,
Kid Icarus: Of Myths and Monsters,(1991 Video Game),"Action, Adventure, Family",6.5
Arizona Sunshine: Contagion Z,(2019 Video Game),Action,
Lylium Legends,(2019 Video Game),Action,
Captain Planet and the Planeteers,(II) (1991 Video Game),"Action, Sci-Fi",5.2
The Most Awesome Game Ever Made,(2022 Video Game),Action,
Dragongun: Chô Jigen Ryû,(1993 Video Game),"Action, Fantasy, Horror",
London Cab Challenge,(2006 Video Game),Action,
Resident Evil: Revelations 2 - The Struggle,(2015 Video Game),"Action, Horror, Sci-Fi",6.5
Mutant Mudds,(2012 Video Game),"Action, Adventure, Fantasy",6.1
The Flying Legion Air Combat Challenge,(2004 Video Game),"Action, Adventure, Sci-Fi",2.3
Saigo no Nindô,(1988 Video Game),"Action, Fantasy",6.8
WipEout Pure,(2005 Video Game),"Action, Sci-Fi, Sport",7.8
SD Gandamu G Generation: Advance,(2003 Video Game),Action,
Zero In,(1979 Video Game),Action,
LEGO Ultra Agents,(2014 Video Game),"Action, Adventure, Crime",
Shikigami no shiro,(2001 Video Game),"Action, Fantasy",5.2
Rogue Trooper: Quartz Zone Massacre,(2008 Video Game),"Action, Fantasy, Sci-Fi",5.5
Xevious,(1982 Video Game),"Action, Adventure, Sci-Fi",6.1
Hotel Giant,(2002 Video Game),Action,5.4
Latent Lava,(2008 Video Game),Action,
Cuttle Scuttle,(2015 Video Game),"Action, Family",
Gekito! Custom Robo,(2006 Video Game),Action,7.0
Ikari III: The Rescue,(1989 Video Game),"Action, Adventure",6.3
Doragon airando Blue,(2012 Video Game),Action,
Power Rangers: Unite,(2015 Video Game),Action,7.0
miniDoom 2,(2018 Video Game),Action,
Pokemon+: Nobunaga no yabou,(2012 Video Game),Action,7.0
My Friend Pedro,(2014 Video Game),"Action, Adventure, Comedy",7.2
Rock Climber,(1981 Video Game),Action,
Kirby's Pinball,(1993 Video Game),"Action, Family, Fantasy",6.4
Reborn,(Video Game),Action,
The Legendary Soldiers: Aresu no Tsubasa,(1986 Video Game),"Action, Fantasy, Sci-Fi",6.0
Age of Zombies,(2010 Video Game),"Action, Adventure, Comedy",7.0
Term1nal,(2017 Video Game),Action,
Darkstalkers Chronicle: The Chaos Tower,(2004 Video Game),Action,8.1
Mahô Keibitai: Ganhôki,(1992 Video Game),"Action, Fantasy",5.7
Yuugiou faibu dizu tagu fosu 5,(2010 Video Game),"Action, Fantasy, Sci-Fi",6.5
Minion Masters: Forced to Duel,(2019 Video Game),Action,7.5
Kurenai no umi 2,(2004 Video Game),Action,
Just Cause 3: Mech Land Assault,(2016 Video Game),"Action, Adventure, Crime",6.4
Draiocht,(2019 Video Game),"Action, Adventure",
LP Recharge,(2013 Video Game),Action,
NeoGeo Battle Coliseum,(2005 Video Game),"Action, Adventure",7.5
Knight Driver,(1984 Video Game),Action,
Stripper Anya 2: X-MiGuFighters,(2018 Video Game),Action,
Bureido sumasshu,(2018 Video Game),Action,
Armour-Geddon 2: Codename Hellfire,(1994 Video Game),"Action, Sci-Fi",
Save New York,(1983 Video Game),Action,
BC's Quest for Tires,(1983 Video Game),"Action, Adventure, Comedy",5.2
Yu-Gi-Oh!: Forusubaundo kingudamu - kyoko ni tozasa reta okoku,(2002 Video Game),"Action, Fantasy",6.1
Sol Cresta,(2022 Video Game),"Action, Adventure, Sci-Fi",
The Unholy War,(1998 Video Game),"Action, Fantasy, Sci-Fi",8.9
Street Hawk,(1985 Video Game),Action,
Zombie Shooter 2,(2009 Video Game),Action,7.6
ArmA 2: Private Military Company,(2010 Video Game),Action,
Levelhead,(2019 Video Game),"Action, Adventure",
Titan Souls,(2015 Video Game),"Action, Adventure, Fantasy",6.9
Taiko no tatsujin: Wii U bâjon!,(2013 Video Game),"Action, Music",
Nejimaki seirei senki Tenkuu no arudemiran: Road of Royal Knights,(2016 Video Game),Action,
Chambers of Shaolin,(1989 Video Game),Action,7.2
The Anacrusis,(Video Game),"Action, Sci-Fi",
Burnout,(2007 Video Game),"Action, Adventure, Sport",
3D Astro Blaster,(1999 Video Game),"Action, Sci-Fi",
End Roll,(2016 Video Game),"Action, Adventure, Horror",
Ys vs. Sora no Kiseki: Alternative Saga,(2010 Video Game),"Action, Fantasy",
Hinemosu shikihime,(2017 Video Game),Action,
AeroFighters Assault,(1997 Video Game),Action,6.0
Batman: Revenge of the Joker,(1992 Video Game),"Action, Adventure, Fantasy",6.4
Phantom Breaker: Battle Grounds,(2013 Video Game),"Action, Adventure, Fantasy",5.7
PS One Demo Disc,(2001 Video Game),Action,
Ice Climber,(II) (1985 Video Game),Action,
Just Cause: Mobile,(Video Game),Action,
Battlezone: Rise of the Black Dogs,(2000 Video Game),Action,
Katamari Damacy Reroll,(2018 Video Game),"Action, Fantasy",7.9
The Super Dimension Fortress Macross,(2003 Video Game),"Action, Fantasy, Sci-Fi",
Ironsword: Wizards & Warriors II,(1988 Video Game),"Action, Adventure, Fantasy",6.8
Dead World Heroes,(Video Game),"Action, Sci-Fi",
Punch Ball Mario Bros.,(1984 Video Game),Action,6.6
Eugen System's Warno,(2022 Video Game),Action,
Arrow Flash,(1990 Video Game),"Action, Sci-Fi",5.6
Wacko,(1983 Video Game),"Action, Sci-Fi",4.6
Heart of the Alien,(1994 Video Game),"Action, Adventure, Sci-Fi",7.1
Dark Reign 2,(2000 Video Game),Action,6.1
They Are Billions,(2017 Video Game),Action,6.8
KKND Xtreme,(1997 Video Game),"Action, Adventure",7.9
Cabela's Outdoor Adventures,(2005 Video Game),"Action, Adventure",4.8
Skullstone,(Video Game),"Action, Adventure, Fantasy",
Anki Overdrive: Supertrucks,(2016 Video Game),Action,
Turrican III - Return of Darkness,(2004 Video Game),"Action, Adventure, Sci-Fi",
Furious 7: The Game,(2015 Video Game),Action,
Robot Ponkottsu: Sun Version,(1998 Video Game),"Action, Adventure, Family",
Medics of M.C.A.R.E.,(2021 Video Game),Action,
College Hoops 2k7,(2006 Video Game),"Action, Sport",7.4
Kabî no suikomi daisakusen,(2017 Video Game),"Action, Adventure, Family",7.2
Full Metal Panic! Fight! Who Dares Wins,(2018 Video Game),"Action, Sci-Fi, War",
Drakkhen,(1989 Video Game),"Action, Adventure, Fantasy",7.2
Rocket League® Free to Play Cinematic,(2020 Video Game),Action,
Threes!,(2014 Video Game),Action,6.3
Rhapsodia,(2005 Video Game),"Action, Adventure, Drama",7.0
Supreme Ruler 2010,(2005 Video Game),Action,
MechWarrior,(1993 Video Game),"Action, Sci-Fi",
Exoplanet: First Contact,(2017 Video Game),"Action, Adventure, Drama",
Tsugunai,(2001 Video Game),"Action, Adventure, Drama",
Blazblue: Alternative Dark War,(2021 Video Game),"Action, Fantasy, Sci-Fi",
Pocketbike Racer,(2006 Video Game),Action,4.7
Nano Kingdoms 2,(2016 Video Game),Action,7.0
Stinger,(1983 Video Game),"Action, Sci-Fi",5.4
Grimm's Hollow,(2019 Video Game),Action,8.1
Spark the Electric Jester,(2017 Video Game),"Action, Adventure, Fantasy",8.8
New World Order,(2002 Video Game),Action,
Mega Man Battle Network 6,(2005 Video Game),"Action, Adventure, Fantasy",
Popeye: Rush for Spinach,(2005 Video Game),"Animation, Action, Adventure",
Cold Waters,(2017 Video Game),"Action, War",
Evangerion: Tamashii no katarushisu,(2014 Video Game),Action,
Virtual Pro Wrestling 2,(2000 Video Game),Action,
WCW: Mayhem,(1999 Video Game),"Action, Sport",6.6
The Last Dynasty,(1995 Video Game),"Action, Adventure, Sci-Fi",
Wanton Destruction,(2005 Video Game),"Action, Adventure, Comedy",7.4
Animorphs,(2000 Video Game),"Action, Adventure, Family",
Undercover - Operation Wintersonne,(2006 Video Game),"Action, Adventure",6.6
D-Con,(1992 Video Game),"Action, Sci-Fi",
Jurassic Park III,(2001 Video Game),"Action, Adventure, Sci-Fi",7.0
BulletVille,(2017 Video Game),Action,
WRC 9: World Rally Championship,(2020 Video Game),"Animation, Action, Adventure",6.5
Codename: Kids Next Door - Downhill Derby,(2004 Video Game),Action,
SSN,(1996 Video Game),Action,8.2
Recettear: An Item Shop's Tale,(2007 Video Game),"Action, Adventure, Fantasy",6.5
Tales of the Rays: Mirrage Prison,(2018 Video Game),Action,
Digitale Hühnerjagd,(2000 Video Game),Action,3.6
Diary of a Zomboni Driver,(2021 Video Game),"Action, Adventure",
Motocross Madness,(2013 Video Game),"Action, Sport",5.4
Total Eclipse,(1994 Video Game),"Action, Sci-Fi",
Pazudora batoru tônamento,(2014 Video Game),Action,
Balls of Steel,(1997 Video Game),"Action, Adventure",7.9
Frame Gride,(1999 Video Game),"Action, Sci-Fi",
Piyotama,(2007 Video Game),Action,
Downtown Run,(2003 Video Game),Action,6.3
Neon Genesis Evangelion: Battle Orchestra,(2007 Video Game),"Action, Adventure, Drama",5.0
The History Channel Crusades: Quest for Power,(2003 Video Game),Action,
Sundered,(2017 Video Game),"Action, Fantasy",6.1
Dynasty Warriors 6: Empires,(2009 Video Game),"Action, Adventure, Family",6.1
The Three Stooges in Brides Is Brides,(1984 Video Game),"Action, Comedy",6.2
Wheelman,(2021 Video Game),"Action, Adventure, Comedy",
Triclops Invasion,(1986 Video Game),"Action, Sci-Fi",
Target Acquired,(2016 Video Game),Action,
Alien Breed 2: Assault,(2010 Video Game),"Action, Sci-Fi",6.2
Dreadfire,(Video Game),Action,
Moon Patrol,(1982 Video Game),"Action, Sci-Fi",7.1
The Power Rangers Activity Center,(1997 Video Game),"Action, Family, Fantasy",8.4
Kagero: Kokumeikan shinsho,(1998 Video Game),"Action, Crime, Fantasy",7.6
Calvino Noir,(2015 Video Game),"Action, Adventure, History",7.7
Puzzle & Dragons,(2012 Video Game),"Action, Adventure, Fantasy",
Who Is This Man,(2019 Video Game),"Action, Comedy",
The Regiment,(2006 Video Game),Action,
Skull & Crossbones,(1989 Video Game),"Action, Adventure, Fantasy",5.7
Disgaea D2: A Brighter Darkness,(2013 Video Game),"Action, Adventure, Comedy",5.7
Star Wars Galaxies: Jump to Lightspeed,(2004 Video Game),"Action, Adventure, Fantasy",8.0
Hogan's Alley,(1984 Video Game),Action,6.4
Street Gang,(1987 Video Game),Action,6.2
Taz-Mania,(1997 Video Game),Action,
Mighty Guy,(1986 Video Game),"Action, Sci-Fi",
Supa robotto taisen aaru,(2002 Video Game),Action,
Spyro: Season of Ice,(2001 Video Game),"Action, Adventure, Family",6.5
The Next Space,(1989 Video Game),"Action, Sci-Fi",
Endless Nightmare,(2021 Video Game),"Action, Adventure",
Crimson Gem Saga,(2008 Video Game),"Action, Adventure, Fantasy",6.6
Half-Life 2: Pathway Through Ravenholm,(2023 Video Game),"Action, Horror, Thriller",
Cross of universes (paw patrol remastered),(2030 Video Game),Action,
JezzBall,(1992 Video Game),Action,8.2
Dungeon Explorer II,(1993 Video Game),Action,
Dyna Gear,(1994 Video Game),"Action, Adventure, Sci-Fi",
Game & Watch: Donkey Kong Jr.,(1982 Video Game),"Action, Family",6.6
Bishoujo Senshi Sailor Moon S: Kondo wa Puzzle de Oshioki yo!!,(1994 Video Game),Action,
Tony Hawk: Ride,(2009 Video Game),"Action, Sport",5.0
Lost Orbit: Terminal Velocity,(2019 Video Game),Action,
Space Rangers 2: Rise of the Dominators,(2004 Video Game),"Action, Adventure, Sci-Fi",7.3
Kamiko,(2017 Video Game),"Action, Adventure",6.8
Teleglitch,(2013 Video Game),"Action, Adventure, Horror",6.2
Lunar Lander,(1979 Video Game),"Action, Sci-Fi",5.7
Chroma Squad,(2015 Video Game),Action,6.8
Sonic Chrono Adventure,(2013 Video Game),"Action, Adventure, Fantasy",
Akte Europa,(1997 Video Game),"Action, Sci-Fi",8.0
Banjo-Kazooie Winter's Call,(2021 Video Game),"Action, Adventure, Comedy",
Deus Ex: Breach,(2017 Video Game),"Action, Sci-Fi, Thriller",
Infernal,(2007 Video Game),Action,5.8
Hindsight 20/20: Wrath of the Raakshasa,(2021 Video Game),Action,
Nobunaga no yabou: Oretachi no sengoku,(2016 Video Game),Action,
HyperBlade,(1996 Video Game),"Action, Sport",
Furîdamu uôzu,(2014 Video Game),"Action, Sci-Fi",7.0
Mega Man Battle Network 5,(2004 Video Game),"Action, Adventure, Fantasy",
H.E.R.O.,(1984 Video Game),"Action, Adventure, Family",7.7
HyperParasite,(2018 Video Game),Action,
Lode Runner: Majin no Fukkatsu,(1985 Video Game),"Action, Sci-Fi",4.4
SRD: Super Real Darwin,(1987 Video Game),"Action, Sci-Fi",6.1
Shank,(2010 Video Game),"Action, Crime",6.9
Yoshi No Road Hunting,(1993 Video Game),"Action, Adventure, Family",5.6
Re-Volt,(1999 Video Game),"Action, Family, Sport",7.7
Aladdin,(1994 Video Game),"Action, Adventure, Family",6.7
Cross Fire: king of gun battle,(2013 Video Game),Action,
G Darius,(1997 Video Game),"Action, Adventure, Sci-Fi",7.8
Psyvariar Reassemble,(2016 Video Game),Action,
Doragon Boru Z: Supa butoden,(1993 Video Game),Action,7.8
Commando,(1983 Video Game),Action,5.3
Dorakyura Densetsu II,(1991 Video Game),"Action, Adventure, Fantasy",6.5
Call of LDPR,(2021 Video Game),"Action, Adventure",
Front Mission 2,(1997 Video Game),"Action, Drama, Sci-Fi",
Powerful the Game Episode 1,(Video Game),Action,
Mythic Draconis,(2018 Video Game),Action,
Ballblazer,(1985 Video Game),"Action, Sport",5.8
Kyle Simulator,(2019 Video Game),Action,
Gunship,(1993 Video Game),"Action, Adventure, War",
Bishoujo Senshi Sailor Moon Super S: Fuwa Fuwa Panic,(1995 Video Game),Action,
Delta Force: Xtreme 2,(2009 Video Game),"Action, Adventure, War",5.4
Miss Kobayashi's Dragon Maid: Sakuretsu!! Chorogon Breath,(2022 Video Game),"Action, Adventure, Comedy",
Night Mad City,(2019 Video Game),"Action, Crime, Thriller",
This Means War!,(1995 Video Game),"Action, Comedy, Sci-Fi",5.7
B.O.T.S.S.: Battle of the Solar System,(1992 Video Game),"Action, Sci-Fi",
The Lion King II: Simba's Pride,(2001 Video Game),"Animation, Action, Adventure",
Rent A Hero,(1991 Video Game),Action,
Space Guerilla,(1979 Video Game),"Action, Sci-Fi",
Fallout: Cascadia,(2019 Video Game),"Action, Adventure, Sci-Fi",
Final Vendetta,(2022 Video Game),"Action, Adventure",
Disney Sports Soccer,(2002 Video Game),"Action, Sport",5.0
BornWild . Versus,(2022 Video Game),"Action, Adventure, Sci-Fi",
Wizorb,(2011 Video Game),"Action, Adventure, Fantasy",
Horse Life Adventures,(2010 Video Game),Action,
Blood II: The Chosen - The Nightmare Levels,(1999 Video Game),"Action, Adventure, Fantasy",4.6
